Time (microseconds),Temp (c) ,Pressure (Pa),Alt ASL (m),Chamber raw,Ox raw,Fuel raw,High Press raw,Voltage (V),,Time since beginning (us),Time since beginning (s),Alt AGL (m),Chamber (psi),Ox (psi),Fuel (psi),High press (psi),,,,,,,,,,,
2334519654,41.75,939.06,682.93,0.6614,0.6466,0.8692,-0.0001,24.28,,11076997,11.076997,2.56,6.776194663,6.793503125,72.41312363,14.77912796,,,,,,,,,,,
2334591654,41.75,939.28,680.99,0.6609,0.6463,0.8695,0.0002,24.35,,11148997,11.148997,0.62,6.587501944,6.680235272,72.52519172,15.68272253,,,,,,,,,,,
2334663655,41.75,939.49,679.13,0.6595,0.6451,0.8694,0.0007,24.32,,11220998,11.220998,-1.24,6.059162331,6.227163859,72.48783569,17.18871347,,,,,,,,,,,
2334735654,41.75,939.28,680.99,0.6609,0.6467,0.8693,0.0011,24.29,,11292997,11.292997,0.62,6.587501944,6.831259076,72.45047966,18.39350623,,,,,,,,,,,
2334807656,41.75,939.28,680.99,0.661,0.6461,0.8698,0.0004,24.32,,11364999,11.364999,0.62,6.625240488,6.604723369,72.63725982,16.28511891,,,,,,,,,,,
2334879656,41.75,939.28,680.99,0.6595,0.6449,0.87,0.0002,24.31,,11436999,11.436999,0.62,6.059162331,6.151651957,72.71197188,15.68272253,,,,,,,,,,,
2334951655,41.75,939.28,680.99,0.6609,0.6467,0.8698,0.0003,24.28,,11508998,11.508998,0.62,6.587501944,6.831259076,72.63725982,15.98392072,,,,,,,,,,,
2335023655,41.75,939.28,680.99,0.661,0.6462,0.8699,-0.001,24.36,,11580998,11.580998,0.62,6.625240488,6.64247932,72.67461585,12.06834426,,,,,,,,,,,
2335095656,41.75,939.28,680.99,0.6595,0.6448,0.87,-0.0033,24.29,,11652999,11.652999,0.62,6.059162331,6.113896006,72.71197188,5.14078592,,,,,,,,,,,
2335167656,41.75,939.28,680.99,0.661,0.6466,0.8703,-0.0007,24.33,,11724999,11.724999,0.62,6.625240488,6.793503125,72.82403997,12.97193883,,,,,,,,,,,
2335239654,41.75,939.28,680.99,0.6608,0.6445,0.8691,-0.0012,24.33,,11796997,11.796997,0.62,6.5497634,6.000628153,72.3757676,11.46594788,,,,,,,,,,,
2335311655,41.77,939.31,680.72,0.6596,0.6446,0.8701,-0.004,24.33,,11868998,11.868998,0.35,6.096900875,6.038384104,72.74932791,3.032398598,,,,,,,,,,,
2335383656,41.75,939.49,679.13,0.661,0.6466,0.8708,-0.0005,24.28,,11940999,11.940999,-1.24,6.625240488,6.793503125,73.01082013,13.57433521,,,,,,,,,,,
2335455654,41.75,939.49,679.13,0.6598,0.6448,0.8694,-0.0001,24.36,,12012997,12.012997,-1.24,6.172377963,6.113896006,72.48783569,14.77912796,,,,,,,,,,,
2335527655,41.75,939.49,679.13,0.6598,0.6448,0.8703,-0.0008,24.29,,12084998,12.084998,-1.24,6.172377963,6.113896006,72.82403997,12.67074064,,,,,,,,,,,
2335599655,41.75,939.49,679.13,0.6608,0.6467,0.8711,-0.0023,24.34,,12156998,12.156998,-1.24,6.5497634,6.831259076,73.12288822,8.152767808,,,,,,,,,,,
2335671657,41.75,939.28,680.99,0.6598,0.6451,0.8695,-0.0003,24.33,,12229000,12.229,0.62,6.172377963,6.227163859,72.52519172,14.17673158,,,,,,,,,,,
2335743656,41.77,939.52,678.87,0.6598,0.6445,0.87,-0.0004,24.33,,12300999,12.300999,-1.5,6.172377963,6.000628153,72.71197188,13.87553339,,,,,,,,,,,
2335815656,41.75,939.28,680.99,0.661,0.6466,0.8712,-0.0004,24.29,,12372999,12.372999,0.62,6.625240488,6.793503125,73.16024425,13.87553339,,,,,,,,,,,
2335887655,41.75,939.49,679.13,0.6598,0.6452,0.8699,-0.0036,24.36,,12444998,12.444998,-1.24,6.172377963,6.26491981,72.67461585,4.237191353,,,,,,,,,,,
2335959657,41.75,939.28,680.99,0.6597,0.6444,0.8701,-0.0002,24.29,,12517000,12.517,0.62,6.134639419,5.962872202,72.74932791,14.47792977,,,,,,,,,,,
2336031656,41.75,939.49,679.13,0.6608,0.6463,0.8712,-0.0019,24.35,,12588999,12.588999,-1.24,6.5497634,6.680235272,73.16024425,9.357560563,,,,,,,,,,,
2336103656,41.75,939.49,679.13,0.6598,0.6452,0.8703,-0.0033,24.33,,12660999,12.660999,-1.24,6.172377963,6.26491981,72.82403997,5.14078592,,,,,,,,,,,
2336175655,41.77,939.31,680.72,0.6611,0.6463,0.8705,-0.0009,24.33,,12732998,12.732998,0.35,6.662979031,6.680235272,72.89875203,12.36954245,,,,,,,,,,,
2336247657,41.75,939.49,679.13,0.6609,0.6462,0.8713,0.0001,24.31,,12805000,12.805,-1.24,6.587501944,6.64247932,73.19760028,15.38152434,,,,,,,,,,,
2336319656,41.75,939.28,680.99,0.6597,0.6451,0.8706,-0.0006,24.34,,12876999,12.876999,0.62,6.134639419,6.227163859,72.93610806,13.27313702,,,,,,,,,,,
2336391655,41.77,939.52,678.87,0.6612,0.6464,0.8707,0.0001,24.3,,12948998,12.948998,-1.5,6.700717575,6.717991223,72.97346409,15.38152434,,,,,,,,,,,
2336463656,41.75,939.28,680.99,0.6609,0.6463,0.8714,-0.001,24.34,,13020999,13.020999,0.62,6.587501944,6.680235272,73.23495631,12.06834426,,,,,,,,,,,
2336535657,41.77,939.31,680.72,0.6596,0.645,0.8712,-0.0014,24.3,,13093000,13.093,0.35,6.096900875,6.189407908,73.16024425,10.86355151,,,,,,,,,,,
2336607657,41.77,939.31,680.72,0.6613,0.6465,0.8709,-0.0023,24.3,,13165000,13.165,0.35,6.738456119,6.755747174,73.04817616,8.152767808,,,,,,,,,,,
2336679656,41.77,939.31,680.72,0.6609,0.6462,0.8715,0.0023,24.32,,13236999,13.236999,0.35,6.587501944,6.64247932,73.27231234,22.00788449,,,,,,,,,,,
2336751656,41.77,939.31,680.72,0.6595,0.645,0.8714,-0.0013,24.3,,13308999,13.308999,0.35,6.059162331,6.189407908,73.23495631,11.1647497,,,,,,,,,,,
2336823656,41.77,939.52,678.87,0.661,0.6467,0.8711,-0.0009,24.32,,13380999,13.380999,-1.5,6.625240488,6.831259076,73.12288822,12.36954245,,,,,,,,,,,
2336895656,41.75,939.49,679.13,0.6607,0.6444,0.8709,-0.0011,24.29,,13452999,13.452999,-1.24,6.512024856,5.962872202,73.04817616,11.76714607,,,,,,,,,,,
2336967655,41.77,939.31,680.72,0.6596,0.645,0.8715,-0.0019,24.32,,13524998,13.524998,0.35,6.096900875,6.189407908,73.27231234,9.357560563,,,,,,,,,,,
2337039655,41.77,939.31,680.72,0.6609,0.6468,0.8715,0.0013,24.29,,13596998,13.596998,0.35,6.587501944,6.869015027,73.27231234,18.9959026,,,,,,,,,,,
2337111656,41.77,939.1,682.58,0.6598,0.6444,0.8707,-0.0015,24.33,,13668999,13.668999,2.21,6.172377963,5.962872202,72.97346409,10.56235332,,,,,,,,,,,
2337183656,41.77,939.1,682.58,0.6597,0.6447,0.8714,-0.0014,24.29,,13740999,13.740999,2.21,6.134639419,6.076140055,73.23495631,10.86355151,,,,,,,,,,,
2337255656,41.77,939.31,680.72,0.661,0.6465,0.8721,-0.0038,24.33,,13812999,13.812999,0.35,6.625240488,6.755747174,73.49644853,3.634794976,,,,,,,,,,,
2337327655,41.77,939.52,678.87,0.6599,0.6445,0.8707,-0.0014,24.33,,13884998,13.884998,-1.5,6.210116506,6.000628153,72.97346409,10.86355151,,,,,,,,,,,
2337399656,41.77,939.31,680.72,0.6595,0.6445,0.8714,-0.0021,24.33,,13956999,13.956999,0.35,6.059162331,6.000628153,73.23495631,8.755164185,,,,,,,,,,,
2337471657,41.77,939.31,680.72,0.6609,0.6466,0.8722,-0.0007,24.31,,14029000,14.029,0.35,6.587501944,6.793503125,73.53380456,12.97193883,,,,,,,,,,,
2337555654,41.77,939.31,680.72,0.6598,0.6451,0.8719,-0.0016,24.37,,14112997,14.112997,0.35,6.172377963,6.227163859,73.42173647,10.26115513,,,,,,,,,,,
2337627656,41.77,939.31,680.72,0.6612,0.6464,0.8716,0.0004,24.29,,14184999,14.184999,0.35,6.700717575,6.717991223,73.30966837,16.28511891,,,,,,,,,,,
2337699655,41.77,939.1,682.58,0.6609,0.6463,0.8727,-0.0005,24.36,,14256998,14.256998,2.21,6.587501944,6.680235272,73.72058471,13.57433521,,,,,,,,,,,
2337771655,41.77,939.31,680.72,0.6597,0.6449,0.8723,-0.0002,24.3,,14328998,14.328998,0.35,6.134639419,6.151651957,73.57116059,14.47792977,,,,,,,,,,,
2337843656,41.77,939.31,680.72,0.6612,0.6466,0.8719,0.0006,24.32,,14400999,14.400999,0.35,6.700717575,6.793503125,73.42173647,16.88751528,,,,,,,,,,,
2337915656,41.75,939.28,680.99,0.6609,0.6461,0.8725,-0.0008,24.3,,14472999,14.472999,0.62,6.587501944,6.604723369,73.64587265,12.67074064,,,,,,,,,,,
2337987658,41.75,939.28,680.99,0.6596,0.645,0.8725,-0.0032,24.33,,14545001,14.545001,0.62,6.096900875,6.189407908,73.64587265,5.441984108,,,,,,,,,,,
2338059656,41.75,939.28,680.99,0.6611,0.6467,0.8724,-0.0013,24.3,,14616999,14.616999,0.62,6.662979031,6.831259076,73.60851662,11.1647497,,,,,,,,,,,
2338131657,41.75,939.28,680.99,0.6608,0.6462,0.8727,0,24.36,,14689000,14.689,0.62,6.5497634,6.64247932,73.72058471,15.08032615,,,,,,,,,,,
2338319661,41.75,939.28,680.99,0.6609,0.6465,0.8736,0,24.37,,14877004,14.877004,0.62,6.587501944,6.755747174,74.05678899,15.08032615,,,,,,,,,,,
2338391654,41.75,939.28,680.99,0.6597,0.6451,0.8726,-0.0029,24.33,,14948997,14.948997,0.62,6.134639419,6.227163859,73.68322868,6.345578675,,,,,,,,,,,
2338463657,41.75,939.28,680.99,0.6612,0.6462,0.8727,-0.0018,24.33,,15021000,15.021,0.62,6.700717575,6.64247932,73.72058471,9.658758752,,,,,,,,,,,
2338535655,41.75,939.28,680.99,0.661,0.6461,0.8733,-0.0012,24.33,,15092998,15.092998,0.62,6.625240488,6.604723369,73.9447209,11.46594788,,,,,,,,,,,
2338607655,41.75,939.28,680.99,0.6597,0.6451,0.873,-0.002,24.31,,15164998,15.164998,0.62,6.134639419,6.227163859,73.83265281,9.056362374,,,,,,,,,,,
2338679657,41.75,939.28,680.99,0.6613,0.6464,0.8727,-0.0014,24.27,,15237000,15.237,0.62,6.738456119,6.717991223,73.72058471,10.86355151,,,,,,,,,,,
2338751656,41.75,939.28,680.99,0.6609,0.6464,0.8736,-0.0002,24.31,,15308999,15.308999,0.62,6.587501944,6.717991223,74.05678899,14.47792977,,,,,,,,,,,
2338823655,41.75,939.28,680.99,0.6595,0.6451,0.8731,0.0007,24.3,,15380998,15.380998,0.62,6.059162331,6.227163859,73.87000884,17.18871347,,,,,,,,,,,
2338895654,41.75,939.28,680.99,0.661,0.6466,0.873,-0.0004,24.32,,15452997,15.452997,0.62,6.625240488,6.793503125,73.83265281,13.87553339,,,,,,,,,,,
2338967657,41.75,939.28,680.99,0.6595,0.6443,0.8728,-0.0038,24.32,,15525000,15.525,0.62,6.059162331,5.925116251,73.75794074,3.634794976,,,,,,,,,,,
2339039654,41.75,939.28,680.99,0.6595,0.6449,0.8735,-0.0012,24.28,,15596997,15.596997,0.62,6.059162331,6.151651957,74.01943296,11.46594788,,,,,,,,,,,
2339111655,41.75,939.49,679.13,0.6611,0.6467,0.8737,0.0006,24.27,,15668998,15.668998,-1.24,6.662979031,6.831259076,74.09414502,16.88751528,,,,,,,,,,,
2339183656,41.75,939.28,680.99,0.6597,0.6444,0.8732,-0.0011,24.33,,15740999,15.740999,0.62,6.134639419,5.962872202,73.90736487,11.76714607,,,,,,,,,,,
2339255657,41.75,939.28,680.99,0.6595,0.6446,0.8741,-0.0011,24.31,,15813000,15.813,0.62,6.059162331,6.038384104,74.24356915,11.76714607,,,,,,,,,,,
2339327657,41.75,939.28,680.99,0.661,0.6465,0.8745,-0.0017,24.36,,15885000,15.885,0.62,6.625240488,6.755747174,74.39299327,9.95995694,,,,,,,,,,,
2339399655,41.75,939.28,680.99,0.6598,0.6446,0.8733,-0.0016,24.33,,15956998,15.956998,0.62,6.172377963,6.038384104,73.9447209,10.26115513,,,,,,,,,,,
2339471656,41.75,939.28,680.99,0.6597,0.6447,0.8741,-0.0008,24.32,,16028999,16.028999,0.62,6.134639419,6.076140055,74.24356915,12.67074064,,,,,,,,,,,
2339543657,41.75,939.28,680.99,0.661,0.6468,0.8747,-0.0003,24.34,,16101000,16.101,0.62,6.625240488,6.869015027,74.46770533,14.17673158,,,,,,,,,,,
2339615656,41.74,939.24,681.34,0.6598,0.6446,0.8733,-0.0008,24.33,,16172999,16.172999,0.97,6.172377963,6.038384104,73.9447209,12.67074064,,,,,,,,,,,
2339687655,41.74,939.24,681.34,0.6597,0.6449,0.8748,0,24.33,,16244998,16.244998,0.97,6.134639419,6.151651957,74.50506136,15.08032615,,,,,,,,,,,
2339759655,41.74,939.24,681.34,0.6609,0.6466,0.8747,0.0004,24.35,,16316998,16.316998,0.97,6.587501944,6.793503125,74.46770533,16.28511891,,,,,,,,,,,
2339831656,41.75,939.28,680.99,0.6598,0.6447,0.8731,-0.0028,24.34,,16388999,16.388999,0.62,6.172377963,6.076140055,73.87000884,6.646776864,,,,,,,,,,,
2339903654,41.75,939.28,680.99,0.661,0.6462,0.8745,-0.0006,24.31,,16460997,16.460997,0.62,6.625240488,6.64247932,74.39299327,13.27313702,,,,,,,,,,,
2339975656,41.74,939.24,681.34,0.6609,0.6466,0.8748,-0.0012,24.35,,16532999,16.532999,0.97,6.587501944,6.793503125,74.50506136,11.46594788,,,,,,,,,,,
2340047655,41.75,939.49,679.13,0.6598,0.6452,0.8733,0.0001,24.33,,16604998,16.604998,-1.24,6.172377963,6.26491981,73.9447209,15.38152434,,,,,,,,,,,
2340119656,41.74,939.24,681.34,0.661,0.6461,0.8743,-0.0012,24.33,,16676999,16.676999,0.97,6.625240488,6.604723369,74.31828121,11.46594788,,,,,,,,,,,
2340191657,41.74,939.24,681.34,0.6607,0.6465,0.8746,-0.0013,24.32,,16749000,16.749,0.97,6.512024856,6.755747174,74.4303493,11.1647497,,,,,,,,,,,
2340263655,41.75,939.28,680.99,0.6596,0.645,0.8736,-0.0027,24.32,,16820998,16.820998,0.62,6.096900875,6.189407908,74.05678899,6.947975052,,,,,,,,,,,
2340335656,41.74,939.24,681.34,0.661,0.6462,0.8742,-0.0002,24.3,,16892999,16.892999,0.97,6.625240488,6.64247932,74.28092518,14.47792977,,,,,,,,,,,
2340407656,41.75,939.49,679.13,0.6609,0.6463,0.8749,-0.0016,24.36,,16964999,16.964999,-1.24,6.587501944,6.680235272,74.54241739,10.26115513,,,,,,,,,,,
2340479654,41.74,939.24,681.34,0.6596,0.645,0.8742,-0.0027,24.3,,17036997,17.036997,0.97,6.096900875,6.189407908,74.28092518,6.947975052,,,,,,,,,,,
2340551656,41.74,939.24,681.34,0.6613,0.6462,0.8741,0.0003,24.33,,17108999,17.108999,0.97,6.738456119,6.64247932,74.24356915,15.98392072,,,,,,,,,,,
2340623655,41.74,939.24,681.34,0.6595,0.6444,0.8744,-0.0016,24.32,,17180998,17.180998,0.97,6.059162331,5.962872202,74.35563724,10.26115513,,,,,,,,,,,
2340695654,41.75,939.28,680.99,0.6597,0.6451,0.8745,-0.0012,24.32,,17252997,17.252997,0.62,6.134639419,6.227163859,74.39299327,11.46594788,,,,,,,,,,,
2340767656,41.75,939.28,680.99,0.6612,0.6463,0.8745,-0.0008,24.3,,17324999,17.324999,0.62,6.700717575,6.680235272,74.39299327,12.67074064,,,,,,,,,,,
2340839656,41.75,939.49,679.13,0.6597,0.6444,0.8744,-0.0015,24.36,,17396999,17.396999,-1.24,6.134639419,5.962872202,74.35563724,10.56235332,,,,,,,,,,,
2340911655,41.74,939.24,681.34,0.6596,0.645,0.875,-0.0013,24.3,,17468998,17.468998,0.97,6.096900875,6.189407908,74.57977343,11.1647497,,,,,,,,,,,
2340983656,41.75,939.49,679.13,0.661,0.6468,0.8749,0.0008,24.36,,17540999,17.540999,-1.24,6.625240488,6.869015027,74.54241739,17.48991166,,,,,,,,,,,
2341055656,41.74,939.24,681.34,0.6599,0.6445,0.8749,-0.0002,24.32,,17612999,17.612999,0.97,6.210116506,6.000628153,74.54241739,14.47792977,,,,,,,,,,,
2341127656,41.74,939.45,679.49,0.6596,0.645,0.8754,-0.0018,24.33,,17684999,17.684999,-0.88,6.096900875,6.189407908,74.72919755,9.658758752,,,,,,,,,,,
2341199656,41.74,939.24,681.34,0.661,0.6468,0.8754,-0.001,24.33,,17756999,17.756999,0.97,6.625240488,6.869015027,74.72919755,12.06834426,,,,,,,,,,,
2341271655,41.74,939.24,681.34,0.6597,0.6446,0.875,-0.0004,24.36,,17828998,17.828998,0.97,6.134639419,6.038384104,74.57977343,13.87553339,,,,,,,,,,,
2341343657,41.74,939.45,679.49,0.6594,0.6465,0.8764,-0.0011,24.3,,17901000,17.901,-0.88,6.021423788,6.755747174,75.10275786,11.76714607,,,,,,,,,,,
2341415656,41.74,939.45,679.49,0.6611,0.6469,0.8761,0.0006,24.36,,17972999,17.972999,-0.88,6.662979031,6.906770978,74.99068977,16.88751528,,,,,,,,,,,
2341487656,41.74,939.24,681.34,0.6598,0.6446,0.8748,-0.0017,24.32,,18044999,18.044999,0.97,6.172377963,6.038384104,74.50506136,9.95995694,,,,,,,,,,,
2341559655,41.74,939.24,681.34,0.661,0.6463,0.8764,0.0019,24.33,,18116998,18.116998,0.97,6.625240488,6.680235272,75.10275786,20.80309174,,,,,,,,,,,
2341631656,41.74,939.24,681.34,0.6611,0.6467,0.8763,0.0001,24.33,,18188999,18.188999,0.97,6.662979031,6.831259076,75.06540183,15.38152434,,,,,,,,,,,
2341703656,41.74,939.45,679.49,0.6599,0.6447,0.8747,-0.0008,24.37,,18260999,18.260999,-0.88,6.210116506,6.076140055,74.46770533,12.67074064,,,,,,,,,,,
2341775656,41.74,939.03,683.2,0.6609,0.6463,0.8762,-0.001,24.31,,18332999,18.332999,2.83,6.587501944,6.680235272,75.0280458,12.06834426,,,,,,,,,,,
2341847655,41.74,939.45,679.49,0.6608,0.6467,0.8764,-0.0019,24.37,,18404998,18.404998,-0.88,6.5497634,6.831259076,75.10275786,9.357560563,,,,,,,,,,,
2341919656,41.74,939.03,683.2,0.6599,0.6449,0.875,-0.0017,24.3,,18476999,18.476999,2.83,6.210116506,6.151651957,74.57977343,9.95995694,,,,,,,,,,,
2341991656,41.74,939.45,679.49,0.661,0.6461,0.8764,0.0011,24.33,,18548999,18.548999,-0.88,6.625240488,6.604723369,75.10275786,18.39350623,,,,,,,,,,,
2342063658,41.74,939.24,681.34,0.6608,0.6467,0.8769,-0.001,24.33,,18621001,18.621001,0.97,6.5497634,6.831259076,75.28953801,12.06834426,,,,,,,,,,,
2342135655,41.75,939.28,680.99,0.6597,0.6452,0.8756,-0.0039,24.33,,18692998,18.692998,0.62,6.134639419,6.26491981,74.80390961,3.333596787,,,,,,,,,,,
2342207656,41.74,939.45,679.49,0.6609,0.646,0.8765,-0.0015,24.31,,18764999,18.764999,-0.88,6.587501944,6.566967418,75.14011389,10.56235332,,,,,,,,,,,
2342279654,41.74,939.24,681.34,0.6593,0.6447,0.8765,-0.0026,24.36,,18836997,18.836997,0.97,5.983685244,6.076140055,75.14011389,7.249173241,,,,,,,,,,,
2342351656,41.74,939.24,681.34,0.6598,0.645,0.8762,-0.0024,24.31,,18908999,18.908999,0.97,6.172377963,6.189407908,75.0280458,7.851569619,,,,,,,,,,,
2342423656,41.74,939.45,679.49,0.661,0.6463,0.8766,0.0005,24.33,,18980999,18.980999,-0.88,6.625240488,6.680235272,75.17746992,16.58631709,,,,,,,,,,,
2342495655,41.74,939.45,679.49,0.6596,0.6445,0.8767,-0.0017,24.32,,19052998,19.052998,-0.88,6.096900875,6.000628153,75.21482595,9.95995694,,,,,,,,,,,
2342567654,41.74,939.24,681.34,0.6598,0.6452,0.8768,-0.002,24.3,,19124997,19.124997,0.97,6.172377963,6.26491981,75.25218198,9.056362374,,,,,,,,,,,
2342639656,41.74,939.45,679.49,0.6611,0.6463,0.8766,-0.0003,24.34,,19196999,19.196999,-0.88,6.662979031,6.680235272,75.17746992,14.17673158,,,,,,,,,,,
2342722655,41.74,939.45,679.49,0.66,0.6449,0.8759,-0.001,24.33,,19279998,19.279998,-0.88,6.24785505,6.151651957,74.9159777,12.06834426,,,,,,,,,,,
2342794654,41.74,939.24,681.34,0.6611,0.6463,0.8774,-0.0017,24.3,,19351997,19.351997,0.97,6.662979031,6.680235272,75.47631817,9.95995694,,,,,,,,,,,
2342866657,41.74,939.45,679.49,0.661,0.6467,0.8774,0.0004,24.36,,19424000,19.424,-0.88,6.625240488,6.831259076,75.47631817,16.28511891,,,,,,,,,,,
2342938656,41.74,939.24,681.34,0.6599,0.6449,0.8761,-0.0023,24.33,,19495999,19.495999,0.97,6.210116506,6.151651957,74.99068977,8.152767808,,,,,,,,,,,
2343010656,41.74,939.24,681.34,0.6609,0.6464,0.8776,0.0003,24.31,,19567999,19.567999,0.97,6.587501944,6.717991223,75.55103023,15.98392072,,,,,,,,,,,
2343082656,41.74,939.24,681.34,0.6609,0.6466,0.878,-0.0018,24.31,,19639999,19.639999,0.97,6.587501944,6.793503125,75.70045435,9.658758752,,,,,,,,,,,
2343154654,41.74,939.45,679.49,0.6598,0.6451,0.8766,-0.0017,24.33,,19711997,19.711997,-0.88,6.172377963,6.227163859,75.17746992,9.95995694,,,,,,,,,,,
2343226655,41.74,939.45,679.49,0.6609,0.6462,0.8775,0.0017,24.3,,19783998,19.783998,-0.88,6.587501944,6.64247932,75.5136742,20.20069536,,,,,,,,,,,
2343298655,41.74,939.45,679.49,0.6607,0.6464,0.8783,0.0005,24.35,,19855998,19.855998,-0.88,6.512024856,6.717991223,75.81252245,16.58631709,,,,,,,,,,,
2343426657,41.74,939.24,681.34,0.661,0.6462,0.8777,-0.0006,24.32,,19984000,19.984,0.97,6.625240488,6.64247932,75.58838626,13.27313702,,,,,,,,,,,
2343498654,41.72,939.21,681.61,0.6609,0.6462,0.8782,-0.002,24.34,,20055997,20.055997,1.24,6.587501944,6.64247932,75.77516642,9.056362374,,,,,,,,,,,
2343570654,41.72,939.21,681.61,0.6597,0.6452,0.8776,-0.0018,24.29,,20127997,20.127997,1.24,6.134639419,6.26491981,75.55103023,9.658758752,,,,,,,,,,,
2343642655,41.72,939.21,681.61,0.661,0.6463,0.8775,0.0013,24.29,,20199998,20.199998,1.24,6.625240488,6.680235272,75.5136742,18.9959026,,,,,,,,,,,
2343714656,41.72,939.21,681.61,0.6611,0.646,0.8782,0,24.32,,20271999,20.271999,1.24,6.662979031,6.566967418,75.77516642,15.08032615,,,,,,,,,,,
2343786657,41.72,939.42,679.75,0.6598,0.6452,0.8776,-0.0019,24.3,,20344000,20.344,-0.62,6.172377963,6.26491981,75.55103023,9.357560563,,,,,,,,,,,
2343858656,41.72,939.21,681.61,0.6611,0.6465,0.8777,0,24.32,,20415999,20.415999,1.24,6.662979031,6.755747174,75.58838626,15.08032615,,,,,,,,,,,
2343930655,41.72,938.99,683.55,0.6607,0.6462,0.8777,-0.0038,24.34,,20487998,20.487998,3.18,6.512024856,6.64247932,75.58838626,3.634794976,,,,,,,,,,,
2344002655,41.72,939.21,681.61,0.6596,0.6449,0.8782,-0.0024,24.32,,20559998,20.559998,1.24,6.096900875,6.151651957,75.77516642,7.851569619,,,,,,,,,,,
2344074657,41.72,939.42,679.75,0.6611,0.6465,0.8778,0.0005,24.3,,20632000,20.632,-0.62,6.662979031,6.755747174,75.62574229,16.58631709,,,,,,,,,,,
2344146656,41.72,939.42,679.75,0.6596,0.6446,0.8779,-0.0013,24.35,,20703999,20.703999,-0.62,6.096900875,6.038384104,75.66309832,11.1647497,,,,,,,,,,,
2344218655,41.72,939.21,681.61,0.6596,0.6449,0.8784,-0.0017,24.3,,20775998,20.775998,1.24,6.096900875,6.151651957,75.84987848,9.95995694,,,,,,,,,,,
2344290655,41.72,939.21,681.61,0.661,0.6466,0.8782,-0.0026,24.33,,20847998,20.847998,1.24,6.625240488,6.793503125,75.77516642,7.249173241,,,,,,,,,,,
2344362657,41.72,939.21,681.61,0.6598,0.6445,0.8778,-0.0022,24.31,,20920000,20.92,1.24,6.172377963,6.000628153,75.62574229,8.453965996,,,,,,,,,,,
2344434657,41.72,939.42,679.75,0.6595,0.6448,0.8785,-0.002,24.32,,20992000,20.992,-0.62,6.059162331,6.113896006,75.88723451,9.056362374,,,,,,,,,,,
2344506654,41.72,939.42,679.75,0.6609,0.6466,0.8788,-0.0002,24.33,,21063997,21.063997,-0.62,6.587501944,6.793503125,75.9993026,14.47792977,,,,,,,,,,,
2344578655,41.72,939.42,679.75,0.6599,0.6446,0.8778,-0.0036,24.34,,21135998,21.135998,-0.62,6.210116506,6.038384104,75.62574229,4.237191353,,,,,,,,,,,
2344650656,41.72,939.42,679.75,0.6597,0.6447,0.8787,0.0009,24.28,,21207999,21.207999,-0.62,6.134639419,6.076140055,75.96194657,17.79110985,,,,,,,,,,,
2344722656,41.72,939.42,679.75,0.6611,0.6465,0.879,0.0002,24.35,,21279999,21.279999,-0.62,6.662979031,6.755747174,76.07401466,15.68272253,,,,,,,,,,,
2344794656,41.72,938.99,683.55,0.6598,0.6445,0.8781,-0.0017,24.31,,21351999,21.351999,3.18,6.172377963,6.000628153,75.73781038,9.95995694,,,,,,,,,,,
2344866655,41.72,939.21,681.61,0.6609,0.6465,0.8797,-0.0005,24.33,,21423998,21.423998,1.24,6.587501944,6.755747174,76.33550688,13.57433521,,,,,,,,,,,
2344938656,41.72,939.21,681.61,0.6609,0.6466,0.8795,-0.0021,24.33,,21495999,21.495999,1.24,6.587501944,6.793503125,76.26079482,8.755164185,,,,,,,,,,,
2345010657,41.72,939.42,679.75,0.66,0.6449,0.878,-0.002,24.35,,21568000,21.568,-0.62,6.24785505,6.151651957,75.70045435,9.056362374,,,,,,,,,,,
2345082656,41.72,939.21,681.61,0.6608,0.6463,0.8793,0,24.27,,21639999,21.639999,1.24,6.5497634,6.680235272,76.18608276,15.08032615,,,,,,,,,,,
2345154655,41.72,939.42,679.75,0.661,0.6465,0.8798,-0.0016,24.36,,21711998,21.711998,-0.62,6.625240488,6.755747174,76.37286291,10.26115513,,,,,,,,,,,
2345226655,41.72,939.42,679.75,0.6598,0.645,0.8784,0.0002,24.28,,21783998,21.783998,-0.62,6.172377963,6.189407908,75.84987848,15.68272253,,,,,,,,,,,
2345298657,41.72,939.42,679.75,0.661,0.6462,0.8795,-0.001,24.32,,21856000,21.856,-0.62,6.625240488,6.64247932,76.26079482,12.06834426,,,,,,,,,,,
2345370656,41.72,939.21,681.61,0.6607,0.6464,0.8801,0.0016,24.32,,21927999,21.927999,1.24,6.512024856,6.717991223,76.484931,19.89949717,,,,,,,,,,,
2345442655,41.72,939.21,681.61,0.6598,0.645,0.8791,-0.0017,24.33,,21999998,21.999998,1.24,6.172377963,6.189407908,76.11137069,9.95995694,,,,,,,,,,,
2345514656,41.72,939.21,681.61,0.661,0.6461,0.8793,0.0002,24.28,,22071999,22.071999,1.24,6.625240488,6.604723369,76.18608276,15.68272253,,,,,,,,,,,
