Time (us),BMP Temp (C) ,BMP Pressure (kPa),BMP Alt (m),MS Temp ©,BMP Pressure (hPa),BMP Alt (m),acc_x (m/s2),acc_y (m/s2),acc_z (m/s2),Lat (deg),Long (deg),GPS Alt (m),Battery Voltage (V),,,Alt AGL BMP (m),Alt AGL MS (m)
135248686,22.48,64.04,3728.52,24.96,641.58,4074.37,9.87,2.62,0.62,35.347619,-117.808997,638.7,8.12,,,3063.68,3448.53
135384690,22.48,64.04,3727.73,24.96,641.59,4074.19,9.99,2.1,0.41,35.347619,-117.808997,638.7,8.11,,,3062.89,3448.35
135520686,22.47,64.06,3728.12,24.96,641.71,4072.41,10.53,2.27,-0.41,35.347619,-117.808997,638.7,8.12,,,3063.28,3446.57
135656691,22.48,64.06,3726.77,24.95,641.75,4071.72,10.77,2.3,-0.52,35.347619,-117.808997,638.7,8.12,,,3061.93,3445.88
135792686,22.47,64.07,3725.72,24.96,641.87,4070.1,9.95,2.56,-0.23,35.347619,-117.808997,638.7,8.12,,,3060.88,3444.26
135928691,22.46,64.08,3724.85,24.95,641.89,4069.73,9.9,2.8,-0.04,35.347619,-117.808997,638.7,8.12,,,3060.01,3443.89
136064686,22.47,64.08,3724.76,24.95,641.96,4068.52,9.93,2.88,-0.11,35.347619,-117.808997,638.7,8.12,,,3059.92,3442.68
136200691,22.46,64.09,3723.89,24.95,641.98,4068.27,9.87,3.06,-1.06,35.347619,-117.808997,638.7,8.12,,,3059.05,3442.43
136336685,22.48,64.09,3723.16,24.94,642.04,4067.34,9.16,2.49,-1.03,35.347619,-117.808997,638.7,8.12,,,3058.32,3441.5
136472690,22.48,64.09,3722.51,24.94,642.16,4065.57,10.54,2.22,-0.75,35.347619,-117.808997,638.7,8.12,,,3057.67,3439.73
136608686,22.47,64.11,3721.89,24.93,642.21,4064.74,7.41,1.43,1.46,35.347619,-117.808997,638.7,8.12,,,3057.05,3438.9
136744706,22.48,64.11,3720.76,24.94,642.32,4063.08,9.48,2.38,-2.3,35.347619,-117.808997,638.7,8.12,,,3055.92,3437.24
136880710,22.47,64.11,3719.41,24.93,642.4,4061.91,6.49,2.04,-1.95,35.347619,-117.808997,638.7,8.12,,,3054.57,3436.07
137016706,22.47,64.13,3717.97,24.93,642.41,4061.67,10.84,2.36,-1.6,35.347619,-117.808997,638.7,8.12,,,3053.13,3435.83
137152686,22.47,64.14,3718.45,24.93,642.37,4062.33,10.96,1.47,0.8,35.347619,-117.808997,638.7,8.12,,,3053.61,3436.49
137288690,22.48,64.13,3718.36,24.92,642.41,4061.54,9.94,0.6,2.38,35.347619,-117.808997,638.7,8.12,,,3053.52,3435.7
137424686,22.48,64.14,3717.8,24.92,642.6,4058.84,9.34,0.41,2.17,35.347619,-117.808997,638.7,8.12,,,3052.96,3433
137560691,22.48,64.14,3713.97,24.92,642.65,4058.11,10.51,1.41,0.74,35.347619,-117.808997,638.7,8.12,,,3049.13,3432.27
137696686,22.48,64.16,3714.61,24.92,642.74,4056.65,9.39,2.68,-0.51,35.347619,-117.808997,638.7,8.12,,,3049.77,3430.81
137832691,22.48,64.17,3714.13,24.92,642.81,4055.63,7.73,3.01,-0.52,35.347619,-117.808997,638.7,8.12,,,3049.29,3429.79
137968690,22.48,64.18,3713.57,24.91,642.93,4053.83,9.19,2.29,-0.12,35.347619,-117.808997,638.7,8.12,,,3048.73,3427.99
138104694,22.48,64.17,3711.49,24.91,642.99,4052.94,10.28,-0.2,0.26,35.347619,-117.808997,638.7,8.12,,,3046.65,3427.1
138240686,22.48,64.19,3709.17,24.91,643.14,4050.68,9.27,-3.55,-1.03,35.347619,-117.808997,638.7,8.11,,,3044.33,3424.84
138376690,22.49,64.2,3708.3,24.9,643.24,4049.11,8.24,-4.4,-1.71,35.347619,-117.808997,638.7,8.12,,,3043.46,3423.27
138512686,22.48,64.21,3709.17,24.9,643.25,4048.93,9.1,-3.9,-1.4,35.347619,-117.808997,638.7,8.12,,,3044.33,3423.09
138648710,22.48,64.21,3708.38,24.9,643.32,4047.78,10.37,-2.33,-1.46,35.347619,-117.808997,638.7,8.12,,,3043.54,3421.94
138784706,22.47,64.22,3705.76,24.89,643.47,4045.56,10.97,0.25,-0.03,35.347619,-117.808997,638.7,8.12,,,3040.92,3419.72
138998868,22.47,64.23,3705.76,24.87,643.53,4044.44,9.13,1.34,0.23,35.347619,-117.808997,638.7,8.12,,,3040.92,3418.6
139135686,22.46,64.24,3705.68,24.88,643.57,4043.86,10.41,0.12,-0.3,35.347619,-117.808997,638.7,8.12,,,3040.84,3418.02
139271682,22.46,64.24,3703.53,24.88,643.68,4042.24,11.51,-2.63,-1.1,35.347619,-117.808997,638.7,8.12,,,3038.69,3416.4
139407686,22.46,64.25,3703.28,24.88,643.74,4041.45,10.07,-4.25,-0.66,35.347619,-117.808997,638.7,8.12,,,3038.44,3415.61
139543682,22.46,64.26,3703.28,24.88,643.78,4040.76,8.66,-4.31,-0.23,35.347619,-117.808997,638.7,8.12,,,3038.44,3414.92
139679710,22.47,64.26,3702.16,24.88,643.77,4040.95,10.27,-3.31,-0.05,35.347619,-117.808997,638.7,8.12,,,3037.32,3415.11
139815718,22.47,64.27,3701.06,24.87,643.85,4039.68,10.89,-0.5,-0.07,35.347619,-117.808997,638.7,8.12,,,3036.22,3413.84
139951710,22.46,64.28,3700.26,24.87,643.9,4038.98,9.28,0.91,-0.72,35.347619,-117.808997,638.7,8.12,,,3035.42,3413.14
140087702,22.44,64.27,3700.66,24.87,643.92,4038.57,7.84,0.93,-0.17,35.347619,-117.808997,638.7,8.12,,,3035.82,3412.73
140223710,22.46,64.28,3699.45,24.87,643.94,4038.32,10.26,0.26,0.55,35.347619,-117.808997,638.7,8.12,,,3034.61,3412.48
140359705,22.45,64.28,3701.06,24.87,643.95,4038.17,10.54,0.29,2.9,35.347619,-117.808997,638.7,8.12,,,3036.22,3412.33
140495686,22.45,64.29,3698.18,24.86,644.01,4037.13,9.4,-1.33,3.57,35.347619,-117.808997,638.7,8.12,,,3033.34,3411.29
140631682,22.44,64.28,3699.47,24.86,644,4037.32,9.5,-0.78,2.93,35.347619,-117.808997,638.7,8.12,,,3034.63,3411.48
140767686,22.44,64.29,3697.81,24.86,644.17,4034.81,10.96,-0.6,1.02,35.347619,-117.808997,638.7,8.12,,,3032.97,3408.97
140903682,22.43,64.29,3697.25,24.85,644.24,4033.74,10.15,1.03,-0.66,35.347619,-117.808997,638.7,8.12,,,3032.41,3407.9
141039686,22.42,64.31,3697.16,24.85,644.26,4033.37,9.78,1.39,-1.24,35.347619,-117.808997,638.7,8.12,,,3032.32,3407.53
141175682,22.43,64.31,3697.56,24.85,644.21,4034.06,10.85,2.34,-0.29,35.347619,-117.808997,638.7,8.12,,,3032.72,3408.22
141311686,22.44,64.31,3699.14,24.84,644.09,4035.76,10.37,3.09,1.59,35.347619,-117.808997,638.7,8.12,,,3034.3,3409.92
141447681,22.45,64.3,3695.63,24.84,644.42,4030.9,9.11,2.29,2.84,35.347619,-117.808997,638.7,8.12,,,3030.79,3405.06
141583687,22.47,64.34,3693.23,24.84,644.53,4029.35,9.55,1.9,2.49,35.347619,-117.808997,638.7,8.12,,,3028.39,3403.51
141719682,22.47,64.34,3692.76,24.84,644.63,4027.83,10.77,1.24,0.84,35.347619,-117.808997,638.7,8.12,,,3027.92,3401.99
141855686,22.47,64.35,3692.28,24.83,644.64,4027.6,9.52,-0.18,0.57,35.347619,-117.808997,638.7,8.12,,,3027.44,3401.76
141991682,22.46,64.36,3689.01,24.83,644.81,4025.02,9.5,-1.49,-1.08,35.347619,-117.808997,638.7,8.12,,,3024.17,3399.18
142127686,22.46,64.38,3689.1,24.83,644.86,4024.26,9.05,-1.47,-2.68,35.347619,-117.808997,638.7,8.12,,,3024.26,3398.42
142263738,22.46,64.37,3688.48,24.83,644.89,4023.76,10.28,-0.11,-2.53,35.347619,-117.808997,638.7,8.12,,,3023.64,3397.92
142399686,22.43,64.37,3688.64,24.83,644.86,4024.25,10.13,2.5,-2,35.347619,-117.808997,638.7,8.11,,,3023.8,3398.41
142535682,22.43,64.38,3686.09,24.82,644.96,4022.68,8.2,4.67,-0.23,35.347619,-117.808997,638.7,8.12,,,3021.25,3396.84
142671686,22.43,64.39,3686.09,24.82,645.04,4021.5,7.21,4.36,-1.13,35.347619,-117.808997,638.7,8.12,,,3021.25,3395.66
142807682,22.44,64.4,3684.65,24.82,645.08,4020.87,8.45,3.67,-0.92,35.347619,-117.808997,638.7,8.12,,,3019.81,3395.03
142943691,22.44,64.4,3685.44,24.82,645.12,4020.29,9.61,2.12,-0.21,35.347619,-117.808997,638.7,8.12,,,3020.6,3394.45
143079682,22.44,64.39,3684.17,24.81,645.21,4018.98,9.28,0.19,-0.45,35.347619,-117.808997,638.7,8.12,,,3019.33,3393.14
143215686,22.44,64.41,3683.22,24.81,645.22,4018.7,9.25,-0.92,-1.45,35.347619,-117.808997,638.7,8.12,,,3018.38,3392.86
143351685,22.45,64.42,3682.26,24.81,645.38,4016.36,9.62,-2.78,-3.11,35.347619,-117.808997,638.7,8.12,,,3017.42,3390.52
143487686,22.44,64.43,3681.7,24.8,645.47,4014.97,8.76,-2.82,-3.92,35.347619,-117.808997,638.7,8.12,,,3016.86,3389.13
143623682,22.46,64.44,3682.18,24.8,645.38,4016.26,11.37,-2.92,-3.81,35.347619,-117.808997,638.7,8.12,,,3017.34,3390.42
143759686,22.44,64.43,3682.01,24.8,645.47,4014.93,10.48,-2,-1.53,35.347619,-117.808997,638.7,8.12,,,3017.17,3389.09
143895682,22.44,64.44,3680.98,24.8,645.56,4013.64,9.36,-0.06,-0.38,35.347619,-117.808997,638.7,8.12,,,3016.14,3387.8
144110860,22.46,64.46,3678.28,24.78,645.73,4010.69,9.62,0.7,-1.33,35.347619,-117.808997,638.7,8.12,,,3013.44,3384.85
144247702,22.45,64.47,3677.4,24.78,645.84,4009.27,10.5,-0.79,-1.25,35.347619,-117.808997,638.7,8.12,,,3012.56,3383.43
144383686,22.44,64.47,3676.2,24.78,645.94,4007.7,9.91,-2.23,-0.5,35.347619,-117.808997,638.7,8.12,,,3011.36,3381.86
144519690,22.46,64.49,3675.25,24.78,646.08,4005.75,9.09,-3.11,0.21,35.347619,-117.808997,638.7,8.12,,,3010.41,3379.91
144655686,22.46,64.5,3675.41,24.78,646.01,4006.77,9.4,-2.23,0.87,35.347619,-117.808997,638.7,8.12,,,3010.57,3380.93
144791694,22.45,64.49,3674.71,24.78,646.07,4005.86,9.54,-2.26,-0.22,35.347619,-117.808997,638.7,8.12,,,3009.87,3380.02
144927686,22.43,64.5,3674.31,24.78,646.04,4006.24,9.61,-2.41,-0.72,35.347619,-117.808997,638.7,8.12,,,3009.47,3380.4
145063694,22.43,64.5,3674.87,24.78,646.05,4006.12,8.95,-1.46,-0.15,35.347619,-117.808997,638.7,8.12,,,3010.03,3380.28
145199686,22.43,64.5,3674.65,24.77,645.94,4007.6,11.64,1.54,-0.04,35.347619,-117.808997,638.7,8.12,,,3009.81,3381.76
145335690,22.41,64.5,3675.29,24.77,646.02,4006.39,8.63,2.98,-0.54,35.347619,-117.808997,638.7,8.12,,,3010.45,3380.55
145471690,22.41,64.5,3674.87,24.77,646.17,4004.26,7.91,3.83,-1.58,35.347619,-117.808997,638.7,8.12,,,3010.03,3378.42
145607694,22.43,64.51,3671.76,24.77,646.33,4001.82,8.05,3.46,-1.74,35.347619,-117.808997,638.7,8.12,,,3006.92,3375.98
145743686,22.44,64.52,3670.72,24.76,646.31,4002.13,9.34,2.88,-1.42,35.347619,-117.808997,638.7,8.12,,,3005.88,3376.29
145879691,22.44,64.53,3669.69,24.76,646.4,4000.68,9.79,1.89,-0.34,35.347619,-117.808997,638.7,8.12,,,3004.85,3374.84
146015686,22.44,64.53,3669.29,24.76,646.47,3999.63,9.16,1.7,0.06,35.347619,-117.808997,638.7,8.12,,,3004.45,3373.79
146151691,22.44,64.55,3668.82,24.76,646.51,3999.12,9.48,1.68,0.37,35.347619,-117.808997,638.7,8.12,,,3003.98,3373.28
146287686,22.44,64.56,3668.34,24.75,646.56,3998.34,10.18,2.49,0.4,35.347619,-117.808997,638.7,8.12,,,3003.5,3372.5
146423690,22.45,64.56,3670.25,24.75,646.39,4000.78,10.18,2.64,-1.3,35.347619,-117.808997,638.7,8.12,,,3005.41,3374.94
146559686,22.44,64.53,3668.34,24.75,646.65,3996.9,10.03,2.18,-2.49,35.347619,-117.808997,638.7,8.12,,,3003.5,3371.06
146695691,22.44,64.55,3665,24.74,646.76,3995.24,10.24,2.27,-2.34,35.347619,-117.808997,638.7,8.12,,,3000.16,3369.4
146831686,22.44,64.57,3665.08,24.74,646.8,3994.62,9.18,2.55,-1.31,35.347619,-117.808997,638.7,8.12,,,3000.24,3368.78
146967690,22.44,64.57,3665.25,24.74,646.84,3993.93,9.74,3.26,-0.22,35.347619,-117.808997,638.7,8.12,,,3000.41,3368.09
147103686,22.43,64.58,3663.99,24.74,646.86,3993.66,8.44,2.91,-0.34,35.347619,-117.808997,638.7,8.12,,,2999.15,3367.82
147239691,22.43,64.58,3663.68,24.74,646.98,3991.92,9.62,2.32,-1.24,35.347619,-117.808997,638.7,8.12,,,2998.84,3366.08
147375686,22.41,64.58,3663.68,24.73,647.05,3990.9,10.37,1.28,-2.11,35.347619,-117.808997,638.7,8.12,,,2998.84,3365.06
147511690,22.41,64.6,3661.77,24.73,647.17,3989.07,9.32,-0.31,-2.78,35.347619,-117.808997,638.7,8.12,,,2996.93,3363.23
147647710,22.41,64.61,3660.26,24.73,647.25,3987.9,9.2,-0.77,-3.01,35.347619,-117.808997,638.7,8.12,,,2995.42,3362.06
147783714,22.41,64.63,3659.39,24.73,647.42,3985.33,9.67,0.08,-2.82,35.347619,-117.808997,638.7,8.12,,,2994.55,3359.49
147919706,22.42,64.62,3657.54,24.72,647.4,3985.61,9.18,1.13,-2.67,35.347619,-117.808997,638.7,8.12,,,2992.7,3359.77
148055714,22.43,64.63,3656.51,24.72,647.5,3984.06,9.83,1.67,-2.75,35.347619,-117.808997,638.7,8.12,,,2991.67,3358.22
148191706,22.44,64.63,3658.41,24.72,647.5,3984.09,9.35,1.12,-2.72,35.347619,-117.808997,638.7,8.12,,,2993.57,3358.25
148327690,22.44,64.64,3656.9,24.72,647.58,3982.96,10.11,0.3,-2.68,35.347619,-117.808997,638.7,8.12,,,2992.06,3357.12
148463686,22.43,64.65,3654.35,24.71,647.73,3980.7,10.26,-1.02,-2.78,35.347619,-117.808997,638.7,8.12,,,2989.51,3354.86
148599690,22.45,64.66,3655.55,24.71,647.7,3981.06,10.77,-1.09,-2.58,35.347619,-117.808997,638.7,8.12,,,2990.71,3355.22
148735686,22.44,64.67,3653.65,24.71,647.77,3980.04,8.91,-0.04,-2.53,35.347619,-117.808997,638.7,8.12,,,2988.81,3354.2
148871691,22.44,64.68,3653.81,24.71,647.85,3978.76,8.59,0.83,-2.82,35.347619,-117.808997,638.7,8.12,,,2988.97,3352.92
149007686,22.44,64.68,3652.7,24.7,647.87,3978.41,8.89,1.58,-3.06,35.347619,-117.808997,638.7,8.12,,,2987.86,3352.57
149221868,22.43,64.69,3653.17,24.68,647.91,3977.57,10.3,1.4,-2.84,35.347619,-117.808997,638.7,8.12,,,2988.33,3351.73
149358686,22.44,64.68,3651.1,24.68,648,3976.24,9.86,0.23,-2.58,35.347619,-117.808997,638.7,8.12,,,2986.26,3350.4
149494682,22.44,64.7,3649.59,24.69,648.05,3975.63,10.12,0.15,-2.18,35.347619,-117.808997,638.7,8.12,,,2984.75,3349.79
149630686,22.45,64.69,3650.79,24.69,648.19,3973.58,10.01,1.21,-1.46,35.347619,-117.808997,638.7,8.12,,,2985.95,3347.74
149766682,22.44,64.7,3651.74,24.69,648.03,3975.93,9.63,2.96,-0.56,35.347619,-117.808997,638.7,8.12,,,2986.9,3350.09
149902686,22.45,64.69,3651.66,24.68,647.99,3976.53,10.16,3.72,-0.83,35.347619,-117.808997,638.7,8.12,,,2986.82,3350.69
150038682,22.45,64.7,3650.4,24.68,648.04,3975.66,9.81,3.07,-0.88,35.347619,-117.808997,638.7,8.12,,,2985.56,3349.82
150174686,22.43,64.69,3649.45,24.68,648.21,3973.23,9.16,2.31,-0.85,35.347619,-117.808997,638.7,8.12,,,2984.61,3347.39
150310681,22.43,64.7,3647.4,24.68,648.47,3969.42,9.43,1.67,-0.55,35.347619,-117.808997,638.7,8.12,,,2982.56,3343.58
150446686,22.42,64.73,3645.66,24.68,648.45,3969.6,10.61,1.14,-0.58,35.347619,-117.808997,638.7,8.12,,,2980.82,3343.76
150582682,22.41,64.75,3644.49,24.68,648.57,3967.93,9.97,1.49,-1.08,35.347619,-117.808997,638.7,8.12,,,2979.65,3342.09
150718686,22.39,64.75,3645.13,24.67,648.53,3968.47,11.28,2.17,-0.91,35.347619,-117.808997,638.7,8.12,,,2980.29,3342.63
150854682,22.38,64.75,3643.23,24.67,648.66,3966.4,9.55,2.33,-0.41,35.347619,-117.808997,638.7,8.12,,,2978.39,3340.56
150990686,22.38,64.75,3643.14,24.66,648.64,3966.67,9.83,2.38,-0.06,35.347619,-117.808997,638.7,8.12,,,2978.3,3340.83
151126741,22.39,64.75,3643.06,24.66,648.81,3964.22,9.46,2.02,-0.08,35.347619,-117.808997,638.7,8.12,,,2978.22,3338.38
151262706,22.39,64.76,3640.68,24.66,648.82,3964.03,9.2,1.92,-0.09,35.347619,-117.808997,638.7,8.12,,,2975.84,3338.19
151398681,22.39,64.77,3640.68,24.66,648.93,3962.4,9,1.67,0.14,35.347619,-117.808997,638.7,8.12,,,2975.84,3336.56
151534686,22.39,64.78,3640.04,24.66,648.98,3961.66,8.62,0.94,0.7,35.347619,-117.808997,638.7,8.12,,,2975.2,3335.82
151670682,22.4,64.79,3638.3,24.65,649.06,3960.46,8.42,0.18,0.9,35.347619,-117.808997,638.7,8.12,,,2973.46,3334.62
151806690,22.4,64.8,3638.3,24.65,649.16,3959.02,9.29,-0.79,0.78,35.347619,-117.808997,638.7,8.12,,,2973.46,3333.18
151942682,22.39,64.81,3636.48,24.65,649.33,3956.45,10.25,-1.97,0.05,35.347619,-117.808997,638.7,8.12,,,2971.64,3330.61
152078686,22.39,64.82,3634.5,24.65,649.4,3955.46,9.95,-2.38,-0.34,35.347619,-117.808997,638.7,8.12,,,2969.66,3329.62
152214682,22.37,64.83,3634.36,24.65,649.44,3954.83,8.99,-2.73,-1.14,35.347619,-117.808997,638.7,8.12,,,2969.52,3328.99
152350686,22.38,64.84,3632.93,24.65,649.57,3952.9,9.7,-2.73,-1.85,35.347619,-117.808997,638.7,8.12,,,2968.09,3327.06
152486682,22.36,64.85,3631.98,24.64,649.67,3951.46,9.96,-2.21,-1.83,35.347619,-117.808997,638.7,8.12,,,2967.14,3325.62
152622686,22.37,64.86,3631.2,24.64,649.69,3951.1,9.78,-1.46,-0.9,35.347619,-117.808997,638.7,8.12,,,2966.36,3325.26
152758682,22.37,64.86,3630.89,24.63,649.78,3949.68,9.12,-1.03,-0.14,35.347619,-117.808997,638.7,8.12,,,2966.05,3323.84
152894690,22.36,64.86,3630.58,24.63,649.74,3950.22,8.36,-1.07,-0.21,35.347619,-117.808997,638.7,8.12,,,2965.74,3324.38
153030682,22.36,64.87,3630.5,24.63,649.82,3949.03,8.52,-0.97,-0.41,35.347619,-117.808997,638.7,8.12,,,2965.66,3323.19
153166686,22.35,64.88,3629.38,24.63,649.85,3948.66,8.71,-1.59,0.05,35.347619,-117.808997,638.7,8.12,,,2964.54,3322.82
153302686,22.36,64.88,3629.47,24.62,649.82,3949,8.81,-1.83,-0.31,35.347619,-117.808997,638.7,8.12,,,2964.63,3323.16
153438690,22.36,64.89,3629.47,24.62,649.9,3947.72,11.16,-2.23,-2.29,35.347619,-117.808997,638.7,8.12,,,2964.63,3321.88
153574682,22.35,64.88,3628.54,24.62,649.99,3946.48,10.64,-1.59,-2.35,35.347619,-117.808997,638.7,8.12,,,2963.7,3320.64
153710686,22.33,64.9,3627.28,24.62,650.05,3945.63,10.19,-0.89,-1.51,35.347619,-117.808997,638.7,8.12,,,2962.44,3319.79
153846682,22.32,64.89,3626.25,24.62,650.14,3944.27,10.14,-0.52,-0.97,35.347619,-117.808997,638.7,8.12,,,2961.41,3318.43
153982686,22.33,64.9,3625.38,24.61,650.14,3944.15,9.12,-0.76,-0.56,35.347619,-117.808997,638.7,8.12,,,2960.54,3318.31
154118682,22.33,64.9,3624.04,24.61,650.23,3942.94,9.12,-0.99,-0.98,35.347619,-117.808997,638.7,8.12,,,2959.2,3317.1
154333872,22.32,64.92,3624.13,24.59,650.33,3941.01,9.65,-2.26,-1.67,35.347619,-117.808997,638.7,8.12,,,2959.29,3315.17
154470690,22.31,64.92,3622.45,24.59,650.39,3940.34,10.43,-2.6,-2.06,35.347619,-117.808997,638.7,8.12,,,2957.61,3314.5
154606686,22.32,64.93,3622.45,24.6,650.46,3939.28,9.49,-2.17,-1.43,35.347619,-117.808997,638.7,8.12,,,2957.61,3313.44
154742690,22.34,64.94,3620.47,24.59,650.5,3938.66,8.78,-1.92,-0.55,35.347619,-117.808997,638.7,8.12,,,2955.63,3312.82
154878686,22.32,64.93,3619.52,24.59,650.58,3937.52,8.27,-1.6,-0.1,35.347619,-117.808997,638.7,8.12,,,2954.68,3311.68
155014691,22.32,64.96,3618.41,24.59,650.63,3936.71,9.44,-1.43,-0.67,35.347619,-117.808997,638.7,8.12,,,2953.57,3310.87
155150686,22.32,64.95,3618.66,24.59,650.72,3935.44,9.82,-1.47,-1.73,35.347619,-117.808997,638.7,8.12,,,2953.82,3309.6
155286691,22.33,64.97,3617.15,24.59,650.79,3934.47,9.39,-1.65,-2.65,35.347619,-117.808997,638.7,8.12,,,2952.31,3308.63
155422686,22.33,64.97,3617.46,24.59,650.87,3933.24,9.57,-1.68,-2.5,35.347619,-117.808997,638.7,8.12,,,2952.62,3307.4
155558691,22.35,64.97,3616.9,24.59,650.85,3933.54,9.08,-1.91,-1.67,35.347619,-117.808997,638.7,8.12,,,2952.06,3307.7
155694686,22.34,64.97,3615.87,24.58,650.98,3931.6,9.62,-2.29,-0.7,35.347619,-117.808997,638.7,8.12,,,2951.03,3305.76
155830690,22.34,64.99,3615.95,24.58,651.03,3930.76,9.38,-2.08,-0.39,35.347619,-117.808997,638.7,8.12,,,2951.11,3304.92
155966690,22.34,64.99,3614.53,24.58,651.08,3930.01,9.78,-1.44,-1.03,35.347619,-117.808997,638.7,8.12,,,2949.69,3304.17
156102691,22.35,64.99,3613.11,24.57,651.2,3928.18,10.55,-0.57,-2.45,35.347619,-117.808997,638.7,8.12,,,2948.27,3302.34
156238686,22.34,65.01,3612.88,24.57,651.29,3926.91,9.77,0.05,-3.18,35.347619,-117.808997,638.7,8.12,,,2948.04,3301.07
156374694,22.33,65.02,3611.21,24.57,651.35,3926.07,10.18,0.17,-3.05,35.347619,-117.808997,638.7,8.12,,,2946.37,3300.23
156510686,22.34,65.01,3610.65,24.57,651.37,3925.79,10.24,-0.18,-2.29,35.347619,-117.808997,638.7,8.11,,,2945.81,3299.95
156646715,22.35,65.04,3611.43,24.57,651.41,3925.17,9.15,-0.65,-1.68,35.347619,-117.808997,638.7,8.12,,,2946.59,3299.33
156782711,22.35,65.03,3609.45,24.56,651.48,3924.12,9.33,-0.76,-1.71,35.347619,-117.808997,638.7,8.12,,,2944.61,3298.28
156918714,22.37,65.04,3608.67,24.56,651.56,3922.98,9.94,-0.13,-2.16,35.347619,-117.808997,638.7,8.12,,,2943.83,3297.14
157054710,22.35,65.05,3607.89,24.56,651.57,3922.67,9.7,0.93,-2.62,35.347619,-117.808997,638.7,8.12,,,2943.05,3296.83
157190714,22.35,65.06,3607.98,24.56,651.61,3922.12,8.65,2,-1.96,35.347619,-117.808997,638.7,8.12,,,2943.14,3296.28
157326705,22.34,65.05,3609.79,24.55,651.52,3923.4,8.58,3.06,-0.5,35.347619,-117.808997,638.7,8.12,,,2944.95,3297.56
157462691,22.35,65.04,3609.15,24.55,651.51,3923.44,9.74,2.46,-0.39,35.347619,-117.808997,638.7,8.12,,,2944.31,3297.6
157598690,22.35,65.05,3607.42,24.55,651.66,3921.27,10.03,1.61,-0.8,35.347619,-117.808997,638.7,8.12,,,2942.58,3295.43
157734691,22.35,65.07,3605.69,24.55,651.9,3917.81,10.12,1.21,-0.86,35.347619,-117.808997,638.7,8.12,,,2940.85,3291.97
157870686,22.35,65.08,3603.32,24.55,651.88,3918.03,10.2,1.21,-1.27,35.347619,-117.808997,638.7,8.12,,,2938.48,3292.19
158006690,22.33,65.08,3605.22,24.54,651.89,3917.85,10.11,2.14,-1.51,35.347619,-117.808997,638.7,8.12,,,2940.38,3292.01
158142686,22.33,65.09,3604.44,24.54,651.96,3916.79,9.15,2.44,-0.23,35.347619,-117.808997,638.7,8.12,,,2939.6,3290.95
158278690,22.33,65.09,3603.57,24.54,652.03,3915.78,8.62,2.61,0.41,35.347619,-117.808997,638.7,8.12,,,2938.73,3289.94
158414686,22.33,65.09,3602.21,24.54,652.12,3914.44,8.9,1.87,0.92,35.347619,-117.808997,638.7,8.12,,,2937.37,3288.6
158550690,22.34,65.1,3601.34,24.53,652.23,3912.76,9.38,1.5,0.67,35.347619,-117.808997,638.7,8.12,,,2936.5,3286.92
158686687,22.33,65.11,3601.34,24.53,652.22,3912.95,9.41,1.74,0.36,35.347619,-117.808997,638.7,8.12,,,2936.5,3287.11
158822694,22.34,65.12,3599.92,24.53,652.31,3911.68,9.02,0.42,0.8,35.347619,-117.808997,638.7,8.12,,,2935.08,3285.84
158958686,22.33,65.12,3599.53,24.52,652.39,3910.37,9.68,-0.4,1.17,35.347619,-117.808997,638.7,8.12,,,2934.69,3284.53
159094691,22.33,65.12,3597.72,24.52,652.47,3909.21,9.47,-1.44,1.16,35.347619,-117.808997,638.7,8.12,,,2932.88,3283.37
159230686,22.33,65.14,3596.78,24.52,652.54,3908.16,9.97,-0.98,1.29,35.347619,-117.808997,638.7,8.12,,,2931.94,3282.32
159444868,22.33,65.15,3593.8,24.5,652.77,3904.5,10.23,-2.4,-0.71,35.347619,-117.808997,638.7,8.12,,,2928.96,3278.66
159581686,22.31,65.17,3593.27,24.5,652.88,3902.96,10.15,-1.8,-0.68,35.347619,-117.808997,638.7,8.12,,,2928.43,3277.12
159717681,22.3,65.18,3592.8,24.51,652.9,3902.76,9.35,-1.81,-0.62,35.347619,-117.808997,638.7,8.12,,,2927.96,3276.92
159853686,22.29,65.18,3592.71,24.5,652.92,3902.39,9.5,-1.86,-0.87,35.347619,-117.808997,638.7,8.12,,,2927.87,3276.55
159989682,22.29,65.18,3592.54,24.51,652.98,3901.52,10.5,-2.12,-1.51,35.347619,-117.808997,638.7,8.12,,,2927.7,3275.68
160125698,22.3,65.19,3591.76,24.51,653.07,3900.26,11.17,-1.99,0.12,35.347619,-117.808997,638.7,8.12,,,2926.92,3274.42
160261682,22.31,65.19,3591.76,24.5,653.11,3899.62,10.63,-1.83,0.32,35.347619,-117.808997,638.7,8.12,,,2926.92,3273.78
160397686,22.31,65.2,3591.6,24.5,653.19,3898.46,9.26,-2.26,0.3,35.347619,-117.808997,638.7,8.12,,,2926.76,3272.62
160533682,22.3,65.2,3589.79,24.49,653.2,3898.19,12.5,-1.54,-0.92,35.347619,-117.808997,638.7,8.12,,,2924.95,3272.35
160669686,22.3,65.2,3588.93,24.49,653.24,3897.66,10.34,0.28,-2.41,35.347619,-117.808997,638.7,8.12,,,2924.09,3271.82
160805682,22.3,65.22,3589.09,24.49,653.29,3896.98,9.73,1.16,-2.14,35.347619,-117.808997,638.7,8.12,,,2924.25,3271.14
